"X" "Y"
"1" 4.3727896772325 45.7443368769072
"2" 5.05952795874327 49.4565444830016
"3" 8.5907470677048 59.6537461718878
"4" 2.20038538612425 43.346396309252
"5" 7.9507855810225 60.18458030075
"6" 4.06357669550925 43.7519385775588
"7" 11.7145013697445 74.0326613499104
"8" 3.48396801017225 48.8733271217636
"9" 1.18801942840219 34.4196285185874
"10" 4.84568834211677 51.3848713281656
"11" 2.31951219029725 41.1000885267293
"12" 7.04810298699886 52.6706697951163
"13" 7.97030498273671 60.3427866695708
"14" 10.0588775910437 64.5743155654149
"15" 3.03232033923268 44.4946580276742
"16" 1.54045233596116 41.6675743843979
"17" 0.0684296116232872 31.9751329860359
"18" 7.61077534686774 59.0409029326173
"19" 11.3608874017373 72.5476937876985
"20" 3.74351360835135 46.4470954643484
"21" 6.14268421009183 49.7281568373144
"22" 6.20743398740888 49.6191357697213
"23" 11.8969550142065 74.1386045633822
"24" 4.50574799347669 48.9709270071759
"25" 9.6557691777125 67.6387606485572
"26" 2.25631860550493 38.5374870644671
"27" 5.7437068624422 50.743861777782
"28" 8.51937425136566 59.9130812541393
"29" 7.63796270359308 55.3903257809487
"30" 8.9607911137864 64.9890942105436
"31" 6.72995435725898 55.5976154102626
"32" 3.72837767936289 44.2198240583461
"33" 5.05322418082505 49.7511145577867
"34" 6.32073503080755 55.1153828367352
"35" 11.5396041898057 69.0961596821424
"36" 0.698141363449395 35.6740818682877
"37" 1.04259781166911 37.2269806722153
"38" 9.23547686822712 68.1064593829789
"39" 6.1475117476657 53.3832478417539
"40" 6.97207540925592 54.274060021279
"41" 11.5492797475308 69.9114548955102
"42" 4.05644467938691 48.2905556054453
"43" 11.9795443452895 72.2855868848347
"44" 5.26231232564896 51.314546756982
"45" 3.26576760504395 43.9110997858101
"46" 0.276462581008673 35.6995632938373
"47" 11.6451420653611 71.0100443060794
"48" 0.452143446542323 32.9299429297149
"49" 3.62046062014997 47.8976540751505
"50" 0.0624836040660739 32.1396033450483
"51" 11.6861459473148 72.8306467798088
"52" 10.6006986508146 68.2196783609132
"53" 11.497828502208 66.5979761663882
"54" 4.2345996145159 45.7859373418309
"55" 10.4302049288526 69.1789841640401
"56" 8.09227131307125 60.8037084431716
"57" 5.82183914445341 53.3049288901357
"58" 9.03624358959496 60.1601057159139
"59" 0.789479336701334 32.6358478470009
"60" 3.84775106515735 45.1930582487136
"61" 0.972578348591924 34.3348704225284
"62" 6.80530835408717 53.5980619473454
"63" 0.374146669171751 32.8491034927428
"64" 3.97378054820001 47.7564813199122
"65" 8.77727935183793 61.432544512725
"66" 11.5616116784513 69.7809024814409
"67" 8.61802653595805 61.4683304776128
"68" 3.885946623981 50.0104769674458
"69" 4.02937028836459 47.6079247588538
"70" 4.42746761441231 46.2862151804529
"71" 3.64210753887892 46.1198430037145
"72" 0.0998069979250431 32.7889847584453
"73" 5.6367936199531 52.6352989637302
"74" 6.65017357561737 56.2777713633818
"75" 11.6962187094614 73.4101693868445
"76" 2.61711596790701 43.6791240996993
"77" 11.1986928675324 72.8628399323668
"78" 3.27322839293629 41.5629744835814
"79" 4.71955851651728 51.3852044076668
"80" 6.30885163787752 56.0377049328369
"81" 3.09578483551741 45.55088942721
"82" 7.42342737223953 56.5781305528644
"83" 10.4588348250836 64.0619616309634
"84" 9.54151959903538 65.1370644055802
"85" 7.86918919812888 57.6818063189084
"86" 1.8839650740847 39.7312500869843
"87" 10.6773197483271 67.6340443073917
"88" 7.16811958327889 58.1984574736854
"89" 9.58019465301186 66.6927981585978
"90" 11.7033889498562 71.2051030141929
"91" 4.66882511693984 47.4544970012495
"92" 5.73613266739994 55.9581725877504
"93" 11.3685946175829 73.8860605292516
"94" 9.54213210381567 59.8220204458274
"95" 10.8946049110964 68.7531924464238
"96" 4.77348930202425 49.159271823604
"97" 0.721805895678699 35.9925409722216
"98" 2.45802982896566 41.1009338595112
"99" 2.45180614013225 41.2982674963002
"100" 3.38415173627436 43.5810955735279
"101" 6.49701547063887 55.3206439686533
"102" 11.8618866344914 71.394277456862
"103" 6.49393382202834 53.0332852096136
"104" 11.0400210069492 65.7513108633536
"105" 3.48316952772439 43.9721512626214
"106" 4.75164529681206 46.7864881701462
"107" 6.32508176844567 52.4138837053663
"108" 0.487478613853455 36.4969167757399
"109" 0.472016491927207 35.3010069423229
"110" 2.13265102542937 39.4862233253367
"111" 6.93526313267648 57.6765344833981
"112" 3.96546209603548 49.4534153563667
"113" 8.30057522188872 62.9301685889864
"114" 11.8123467732221 71.2473021075382
"115" 5.37554016429931 50.6171228080123
"116" 2.04707999154925 38.9288560078944
"117" 3.85877419821918 46.0312325549621
"118" 10.1754219084978 65.1019869507321
"119" 1.64402394555509 40.1948075549377
"120" 6.76273344364017 54.0404346452578
